,ParticipantID,Rating,WhatWasRating,StimName,TarGen_FM,TarRace,ParGen,ParRace,ParAge
71515,3946343889,3,agg,bf17.jpg,0,1,0,0,43
71521,3946343889,2,agg,bf07.jpg,0,1,0,0,43
76840,4171192513,3,agg,CFD-BM-209-088-N.jpg,1,1,0,0,33
76842,4171192513,6,agg,mb022.jpg,1,1,0,0,33
76843,4171192513,5,agg,CFD-BM-208-065-N.jpg,1,1,0,0,33
76844,4171192513,4,agg,CFD-BM-214-075-N.jpg,1,1,0,0,33
76845,4171192513,5,agg,096_03.jpg,1,1,0,0,33
76848,4171192513,5,agg,mb045.jpg,1,1,0,0,33
76852,4171192513,5,agg,bm12.jpg,1,1,0,0,33
76855,4171192513,4,agg,CFD-BM-033-003-N.jpg,1,1,0,0,33
76857,4171192513,4,agg,bm09.jpg,1,1,0,0,33
76858,4171192513,5,agg,mb031.jpg,1,1,0,0,33
76859,4171192513,4,agg,CFD-BM-229-209-N.jpg,1,1,0,0,33
76860,4171192513,5,agg,mb015.jpg,1,1,0,0,33
76865,4171192513,4,agg,042_03.jpg,1,1,0,0,33
76869,4171192513,5,agg,mb034.jpg,1,1,0,0,33
76876,4171192513,5,agg,41M_NE_C.jpg,1,1,0,0,33
76877,4171192513,4,agg,CFD-BM-207-024-N.jpg,1,1,0,0,33
76879,4171192513,4,agg,CFD-BM-039-029-N.jpg,1,1,0,0,33
76884,4171192513,5,agg,CFD-BM-234-172-N.jpg,1,1,0,0,33
76887,4171192513,4,agg,bm10.jpg,1,1,0,0,33
76890,4171192513,5,agg,43M_NE_C.jpg,1,1,0,0,33
76893,4171192513,5,agg,CFD-BM-045-004-N.jpg,1,1,0,0,33
76894,4171192513,4,agg,39M_NE_C.jpg,1,1,0,0,33
76896,4171192513,4,agg,082_03.jpg,1,1,0,0,33
76897,4171192513,5,agg,CFD-BM-016-036-N.jpg,1,1,0,0,33
76898,4171192513,5,agg,CFD-BM-024-001-N.jpg,1,1,0,0,33
76899,4171192513,5,agg,061_03.jpg,1,1,0,0,33
76901,4171192513,5,agg,mb018.jpg,1,1,0,0,33
76906,4171192513,5,agg,bm04.jpg,1,1,0,0,33
76910,4171192513,4,agg,CFD-BM-218-132-N.jpg,1,1,0,0,33
76911,4171192513,4,agg,CFD-BM-204-003-N.jpg,1,1,0,0,33
76916,4171192513,5,agg,mb001.jpg,1,1,0,0,33
76928,4171192513,6,agg,mb033.jpg,1,1,0,0,33
76931,4171192513,5,agg,044_03.jpg,1,1,0,0,33
76932,4171192513,5,agg,mb044.jpg,1,1,0,0,33
77241,4183080572,4,agg,CFD-BF-242-154-N.jpg,0,1,0,0,48
77247,4183080572,4,agg,bf04.jpg,0,1,0,0,48
77249,4183080572,2,agg,CFD-BF-228-212-N.jpg,0,1,0,0,48
77250,4183080572,6,agg,CFD-BF-215-177-N.jpg,0,1,0,0,48
77257,4183080572,4,agg,CFD-BF-226-119-N.jpg,0,1,0,0,48
77258,4183080572,4,agg,bf16.jpg,0,1,0,0,48
77259,4183080572,6,agg,CFD-BF-231-202-N.jpg,0,1,0,0,48
77264,4183080572,4,agg,CFD-BF-017-003-N.jpg,0,1,0,0,48
77269,4183080572,4,agg,14F_NE_C.jpg,0,1,0,0,48
77270,4183080572,6,agg,CFD-BF-254-201-N.jpg,0,1,0,0,48
77275,4183080572,4,agg,EMBfemale22-4neutral.jpg,0,1,0,0,48
77278,4183080572,6,agg,EMBfemale29neutral.jpg,0,1,0,0,48
77279,4183080572,5,agg,099_03.jpg,0,1,0,0,48
77283,4183080572,4,agg,CFD-BF-250-121-N.jpg,0,1,0,0,48
77285,4183080572,6,agg,bf07.jpg,0,1,0,0,48
77287,4183080572,5,agg,13F_NE_C.jpg,0,1,0,0,48
77293,4183080572,4,agg,CFD-BF-237-172-N.jpg,0,1,0,0,48
77295,4183080572,4,agg,CFD-BF-206-143-N.jpg,0,1,0,0,48
77296,4183080572,5,agg,bf17.jpg,0,1,0,0,48
77297,4183080572,3,agg,bf15.jpg,0,1,0,0,48
77299,4183080572,2,agg,CFD-BF-217-189-N.jpg,0,1,0,0,48
77300,4183080572,6,agg,025_03.jpg,0,1,0,0,48
77302,4183080572,3,agg,CFD-BF-221-223-N.jpg,0,1,0,0,48
77303,4183080572,5,agg,bf08.jpg,0,1,0,0,48
77304,4183080572,6,agg,CFD-BF-203-184-N.jpg,0,1,0,0,48
77306,4183080572,4,agg,CFD-BF-211-168-N.jpg,0,1,0,0,48
77311,4183080572,3,agg,TMBfemale18-2neutral.jpg,0,1,0,0,48
77312,4183080572,5,agg,EMBfemale33neutral.jpg,0,1,0,0,48
77314,4183080572,3,agg,CFD-BF-243-164-N.jpg,0,1,0,0,48
77319,4183080572,4,agg,EMBfemale26neutral.jpg,0,1,0,0,48
77321,4183080572,4,agg,EMBfemale49neutral.jpg,0,1,0,0,48
77327,4183080572,4,agg,CFD-BF-201-080-N.jpg,0,1,0,0,48
77329,4183080572,2,agg,CFD-BF-210-130-N.jpg,0,1,0,0,48
78740,4250877488,2,agg,CFD-BM-209-088-N.jpg,1,1,0,0,28
78743,4250877488,4,agg,CFD-BM-204-003-N.jpg,1,1,0,0,28
78748,4250877488,5,agg,39M_NE_C.jpg,1,1,0,0,28
78749,4250877488,4,agg,mb045.jpg,1,1,0,0,28
78750,4250877488,3,agg,mb022.jpg,1,1,0,0,28
78754,4250877488,4,agg,bm09.jpg,1,1,0,0,28
78755,4250877488,3,agg,042_03.jpg,1,1,0,0,28
78756,4250877488,2,agg,044_03.jpg,1,1,0,0,28
78759,4250877488,4,agg,mb001.jpg,1,1,0,0,28
78761,4250877488,4,agg,CFD-BM-033-003-N.jpg,1,1,0,0,28
78763,4250877488,3,agg,CFD-BM-218-132-N.jpg,1,1,0,0,28
78768,4250877488,4,agg,CFD-BM-214-075-N.jpg,1,1,0,0,28
78769,4250877488,3,agg,CFD-BM-045-004-N.jpg,1,1,0,0,28
78771,4250877488,4,agg,CFD-BM-039-029-N.jpg,1,1,0,0,28
78772,4250877488,4,agg,CFD-BM-229-209-N.jpg,1,1,0,0,28
78774,4250877488,4,agg,mb044.jpg,1,1,0,0,28
78776,4250877488,4,agg,mb018.jpg,1,1,0,0,28
78782,4250877488,5,agg,mb033.jpg,1,1,0,0,28
78790,4250877488,4,agg,061_03.jpg,1,1,0,0,28
78794,4250877488,4,agg,41M_NE_C.jpg,1,1,0,0,28
78796,4250877488,5,agg,CFD-BM-208-065-N.jpg,1,1,0,0,28
78797,4250877488,4,agg,43M_NE_C.jpg,1,1,0,0,28
78800,4250877488,3,agg,mb031.jpg,1,1,0,0,28
78801,4250877488,4,agg,082_03.jpg,1,1,0,0,28
78803,4250877488,4,agg,mb034.jpg,1,1,0,0,28
78809,4250877488,4,agg,bm04.jpg,1,1,0,0,28
78812,4250877488,4,agg,CFD-BM-234-172-N.jpg,1,1,0,0,28
78818,4250877488,4,agg,bm10.jpg,1,1,0,0,28
78823,4250877488,5,agg,CFD-BM-024-001-N.jpg,1,1,0,0,28
78824,4250877488,4,agg,CFD-BM-016-036-N.jpg,1,1,0,0,28
78833,4250877488,5,agg,096_03.jpg,1,1,0,0,28
78835,4250877488,4,agg,CFD-BM-207-024-N.jpg,1,1,0,0,28
78836,4250877488,6,agg,bm12.jpg,1,1,0,0,28
78837,4250877488,4,agg,mb015.jpg,1,1,0,0,28
86184,4517987172,2,agg,CFD-BF-215-177-N.jpg,0,1,0,0,44
86187,4517987172,3,agg,CFD-BF-206-143-N.jpg,0,1,0,0,44
86190,4517987172,5,agg,099_03.jpg,0,1,0,0,44
86193,4517987172,3,agg,CFD-BF-237-172-N.jpg,0,1,0,0,44
86198,4517987172,2,agg,EMBfemale49neutral.jpg,0,1,0,0,44
86201,4517987172,6,agg,bf07.jpg,0,1,0,0,44
86202,4517987172,3,agg,025_03.jpg,0,1,0,0,44
86206,4517987172,4,agg,CFD-BF-254-201-N.jpg,0,1,0,0,44
86207,4517987172,6,agg,EMBfemale26neutral.jpg,0,1,0,0,44
86208,4517987172,6,agg,CFD-BF-203-184-N.jpg,0,1,0,0,44
86210,4517987172,6,agg,EMBfemale22-4neutral.jpg,0,1,0,0,44
86214,4517987172,5,agg,CFD-BF-211-168-N.jpg,0,1,0,0,44
86215,4517987172,5,agg,CFD-BF-017-003-N.jpg,0,1,0,0,44
86219,4517987172,2,agg,CFD-BF-228-212-N.jpg,0,1,0,0,44
86220,4517987172,1,agg,TMBfemale18-2neutral.jpg,0,1,0,0,44
86222,4517987172,5,agg,bf16.jpg,0,1,0,0,44
86223,4517987172,3,agg,CFD-BF-217-189-N.jpg,0,1,0,0,44
86225,4517987172,4,agg,bf15.jpg,0,1,0,0,44
86227,4517987172,3,agg,bf04.jpg,0,1,0,0,44
86228,4517987172,2,agg,CFD-BF-250-121-N.jpg,0,1,0,0,44
86230,4517987172,5,agg,CFD-BF-231-202-N.jpg,0,1,0,0,44
86231,4517987172,5,agg,bf08.jpg,0,1,0,0,44
86232,4517987172,3,agg,CFD-BF-221-223-N.jpg,0,1,0,0,44
86234,4517987172,6,agg,EMBfemale33neutral.jpg,0,1,0,0,44
86236,4517987172,7,agg,bf17.jpg,0,1,0,0,44
86244,4517987172,4,agg,CFD-BF-210-130-N.jpg,0,1,0,0,44
86247,4517987172,4,agg,CFD-BF-201-080-N.jpg,0,1,0,0,44
86250,4517987172,5,agg,14F_NE_C.jpg,0,1,0,0,44
86252,4517987172,3,agg,CFD-BF-226-119-N.jpg,0,1,0,0,44
86256,4517987172,3,agg,CFD-BF-242-154-N.jpg,0,1,0,0,44
86264,4517987172,4,agg,EMBfemale29neutral.jpg,0,1,0,0,44
86265,4517987172,7,agg,13F_NE_C.jpg,0,1,0,0,44
86272,4517987172,3,agg,CFD-BF-243-164-N.jpg,0,1,0,0,44
91656,4783892668,4,agg,mb025.jpg,1,1,1,0,59
91659,4783892668,5,agg,CFD-BM-211-174-N.jpg,1,1,1,0,59
91663,4783892668,5,agg,mb006.jpg,1,1,1,0,59
91664,4783892668,5,agg,mb026.jpg,1,1,1,0,59
91665,4783892668,5,agg,CFD-BM-030-003-N.jpg,1,1,1,0,59
91677,4783892668,4,agg,114_03.jpg,1,1,1,0,59
91680,4783892668,4,agg,mb042.jpg,1,1,1,0,59
91681,4783892668,3,agg,CFD-BM-251-013-N.jpg,1,1,1,0,59
91683,4783892668,5,agg,bm05.jpg,1,1,1,0,59
91684,4783892668,3,agg,mb029.jpg,1,1,1,0,59
91685,4783892668,3,agg,CFD-BM-028-002-N.jpg,1,1,1,0,59
91688,4783892668,2,agg,CFD-BM-022-022-N.jpg,1,1,1,0,59
91692,4783892668,2,agg,mb041.jpg,1,1,1,0,59
91696,4783892668,6,agg,mb014.jpg,1,1,1,0,59
91700,4783892668,3,agg,CFD-BM-235-226-N.jpg,1,1,1,0,59
91703,4783892668,4,agg,CFD-BM-017-021-N.jpg,1,1,1,0,59
91708,4783892668,2,agg,CFD-BM-213-134-N.jpg,1,1,1,0,59
91709,4783892668,3,agg,CFD-BM-222-173-N.jpg,1,1,1,0,59
91713,4783892668,6,agg,bm06.jpg,1,1,1,0,59
91715,4783892668,1,agg,CFD-BM-217-082-N.jpg,1,1,1,0,59
91716,4783892668,6,agg,CFD-BM-044-001-N.jpg,1,1,1,0,59
91720,4783892668,7,agg,mb028.jpg,1,1,1,0,59
91722,4783892668,4,agg,mb005.jpg,1,1,1,0,59
91723,4783892668,4,agg,mb021.jpg,1,1,1,0,59
91725,4783892668,5,agg,CFD-BM-253-004-N.jpg,1,1,1,0,59
91728,4783892668,6,agg,CFD-BM-025-035-N.jpg,1,1,1,0,59
91737,4783892668,3,agg,CFD-BM-040-002-N.jpg,1,1,1,0,59
91740,4783892668,5,agg,mb039.jpg,1,1,1,0,59
91741,4783892668,3,agg,bm13.jpg,1,1,1,0,59
91747,4783892668,2,agg,137_03.jpg,1,1,1,0,59
91748,4783892668,6,agg,bm11.jpg,1,1,1,0,59
91749,4783892668,5,agg,mb030.jpg,1,1,1,0,59
91751,4783892668,4,agg,CFD-BM-019-002-N.jpg,1,1,1,0,59
94769,4896839417,3,agg,CFD-BF-201-080-N.jpg,0,1,1,0,38
94771,4896839417,2,agg,099_03.jpg,0,1,1,0,38
94772,4896839417,4,agg,14F_NE_C.jpg,0,1,1,0,38
94773,4896839417,5,agg,bf08.jpg,0,1,1,0,38
94778,4896839417,4,agg,CFD-BF-250-121-N.jpg,0,1,1,0,38
94783,4896839417,3,agg,TMBfemale18-2neutral.jpg,0,1,1,0,38
94794,4896839417,3,agg,CFD-BF-206-143-N.jpg,0,1,1,0,38
94797,4896839417,4,agg,CFD-BF-237-172-N.jpg,0,1,1,0,38
94798,4896839417,5,agg,CFD-BF-254-201-N.jpg,0,1,1,0,38
94799,4896839417,4,agg,CFD-BF-242-154-N.jpg,0,1,1,0,38
94800,4896839417,3,agg,CFD-BF-210-130-N.jpg,0,1,1,0,38
94803,4896839417,4,agg,CFD-BF-211-168-N.jpg,0,1,1,0,38
94805,4896839417,3,agg,CFD-BF-017-003-N.jpg,0,1,1,0,38
94807,4896839417,3,agg,EMBfemale33neutral.jpg,0,1,1,0,38
94808,4896839417,3,agg,CFD-BF-243-164-N.jpg,0,1,1,0,38
94809,4896839417,2,agg,CFD-BF-221-223-N.jpg,0,1,1,0,38
94812,4896839417,4,agg,bf07.jpg,0,1,1,0,38
94818,4896839417,3,agg,025_03.jpg,0,1,1,0,38
94819,4896839417,4,agg,bf17.jpg,0,1,1,0,38
94821,4896839417,5,agg,CFD-BF-215-177-N.jpg,0,1,1,0,38
94823,4896839417,4,agg,EMBfemale29neutral.jpg,0,1,1,0,38
94824,4896839417,5,agg,CFD-BF-203-184-N.jpg,0,1,1,0,38
94826,4896839417,3,agg,bf16.jpg,0,1,1,0,38
94829,4896839417,3,agg,13F_NE_C.jpg,0,1,1,0,38
94835,4896839417,3,agg,bf15.jpg,0,1,1,0,38
94841,4896839417,3,agg,EMBfemale49neutral.jpg,0,1,1,0,38
94842,4896839417,5,agg,EMBfemale22-4neutral.jpg,0,1,1,0,38
94846,4896839417,4,agg,CFD-BF-228-212-N.jpg,0,1,1,0,38
94847,4896839417,5,agg,CFD-BF-231-202-N.jpg,0,1,1,0,38
94852,4896839417,3,agg,bf04.jpg,0,1,1,0,38
94854,4896839417,3,agg,CFD-BF-226-119-N.jpg,0,1,1,0,38
94857,4896839417,3,agg,CFD-BF-217-189-N.jpg,0,1,1,0,38
94859,4896839417,4,agg,EMBfemale26neutral.jpg,0,1,1,0,38
97013,4970756851,3,agg,CFD-BM-229-209-N.jpg,1,1,0,0,53
97014,4970756851,5,agg,41M_NE_C.jpg,1,1,0,0,53
97015,4970756851,3,agg,CFD-BM-218-132-N.jpg,1,1,0,0,53
97017,4970756851,2,agg,39M_NE_C.jpg,1,1,0,0,53
97024,4970756851,1,agg,CFD-BM-207-024-N.jpg,1,1,0,0,53
97031,4970756851,3,agg,mb001.jpg,1,1,0,0,53
97033,4970756851,1,agg,CFD-BM-214-075-N.jpg,1,1,0,0,53
97039,4970756851,3,agg,082_03.jpg,1,1,0,0,53
97042,4970756851,5,agg,43M_NE_C.jpg,1,1,0,0,53
97045,4970756851,2,agg,CFD-BM-209-088-N.jpg,1,1,0,0,53
97046,4970756851,3,agg,mb034.jpg,1,1,0,0,53
97050,4970756851,2,agg,061_03.jpg,1,1,0,0,53
97051,4970756851,6,agg,CFD-BM-033-003-N.jpg,1,1,0,0,53
97056,4970756851,5,agg,mb044.jpg,1,1,0,0,53
97057,4970756851,6,agg,CFD-BM-208-065-N.jpg,1,1,0,0,53
97062,4970756851,7,agg,bm12.jpg,1,1,0,0,53
97067,4970756851,3,agg,CFD-BM-204-003-N.jpg,1,1,0,0,53
97068,4970756851,5,agg,mb033.jpg,1,1,0,0,53
97069,4970756851,5,agg,CFD-BM-016-036-N.jpg,1,1,0,0,53
97070,4970756851,3,agg,042_03.jpg,1,1,0,0,53
97073,4970756851,2,agg,mb015.jpg,1,1,0,0,53
97074,4970756851,5,agg,mb045.jpg,1,1,0,0,53
97075,4970756851,6,agg,bm09.jpg,1,1,0,0,53
97079,4970756851,5,agg,CFD-BM-024-001-N.jpg,1,1,0,0,53
97082,4970756851,5,agg,bm10.jpg,1,1,0,0,53
97086,4970756851,3,agg,CFD-BM-039-029-N.jpg,1,1,0,0,53
97087,4970756851,3,agg,mb018.jpg,1,1,0,0,53
97088,4970756851,5,agg,CFD-BM-045-004-N.jpg,1,1,0,0,53
97090,4970756851,3,agg,mb022.jpg,1,1,0,0,53
97101,4970756851,6,agg,096_03.jpg,1,1,0,0,53
97102,4970756851,3,agg,mb031.jpg,1,1,0,0,53
97105,4970756851,5,agg,044_03.jpg,1,1,0,0,53
97106,4970756851,3,agg,CFD-BM-234-172-N.jpg,1,1,0,0,53
97108,4970756851,2,agg,bm04.jpg,1,1,0,0,53
97755,5014250917,6,agg,mb001.jpg,1,1,0,0,53
97757,5014250917,5,agg,082_03.jpg,1,1,0,0,53
97762,5014250917,3,agg,CFD-BM-214-075-N.jpg,1,1,0,0,53
97764,5014250917,6,agg,CFD-BM-204-003-N.jpg,1,1,0,0,53
97773,5014250917,6,agg,CFD-BM-033-003-N.jpg,1,1,0,0,53
97777,5014250917,7,agg,061_03.jpg,1,1,0,0,53
97778,5014250917,7,agg,mb022.jpg,1,1,0,0,53
97780,5014250917,6,agg,CFD-BM-229-209-N.jpg,1,1,0,0,53
97781,5014250917,6,agg,bm10.jpg,1,1,0,0,53
97783,5014250917,5,agg,CFD-BM-208-065-N.jpg,1,1,0,0,53
97785,5014250917,6,agg,43M_NE_C.jpg,1,1,0,0,53
97788,5014250917,6,agg,CFD-BM-218-132-N.jpg,1,1,0,0,53
97791,5014250917,7,agg,bm09.jpg,1,1,0,0,53
97794,5014250917,5,agg,mb034.jpg,1,1,0,0,53
97796,5014250917,6,agg,39M_NE_C.jpg,1,1,0,0,53
97798,5014250917,5,agg,bm12.jpg,1,1,0,0,53
97801,5014250917,6,agg,mb018.jpg,1,1,0,0,53
97806,5014250917,5,agg,CFD-BM-024-001-N.jpg,1,1,0,0,53
97809,5014250917,6,agg,CFD-BM-209-088-N.jpg,1,1,0,0,53
97812,5014250917,7,agg,mb045.jpg,1,1,0,0,53
97813,5014250917,6,agg,mb044.jpg,1,1,0,0,53
97815,5014250917,5,agg,CFD-BM-207-024-N.jpg,1,1,0,0,53
97817,5014250917,3,agg,096_03.jpg,1,1,0,0,53
97819,5014250917,5,agg,CFD-BM-045-004-N.jpg,1,1,0,0,53
97821,5014250917,3,agg,CFD-BM-234-172-N.jpg,1,1,0,0,53
97823,5014250917,4,agg,CFD-BM-016-036-N.jpg,1,1,0,0,53
97824,5014250917,5,agg,CFD-BM-039-029-N.jpg,1,1,0,0,53
97829,5014250917,5,agg,mb015.jpg,1,1,0,0,53
97832,5014250917,5,agg,mb033.jpg,1,1,0,0,53
97835,5014250917,5,agg,41M_NE_C.jpg,1,1,0,0,53
97839,5014250917,3,agg,042_03.jpg,1,1,0,0,53
97846,5014250917,3,agg,mb031.jpg,1,1,0,0,53
97847,5014250917,4,agg,044_03.jpg,1,1,0,0,53
97851,5014250917,5,agg,bm04.jpg,1,1,0,0,53
98158,5038031262,3,agg,bm06.jpg,1,1,0,0,24
98161,5038031262,5,agg,mb028.jpg,1,1,0,0,24
98162,5038031262,2,agg,CFD-BM-030-003-N.jpg,1,1,0,0,24
98166,5038031262,2,agg,mb029.jpg,1,1,0,0,24
98168,5038031262,3,agg,CFD-BM-040-002-N.jpg,1,1,0,0,24
98169,5038031262,4,agg,mb042.jpg,1,1,0,0,24
98176,5038031262,4,agg,bm05.jpg,1,1,0,0,24
98177,5038031262,4,agg,137_03.jpg,1,1,0,0,24
98179,5038031262,5,agg,bm11.jpg,1,1,0,0,24
98180,5038031262,2,agg,mb005.jpg,1,1,0,0,24
98189,5038031262,2,agg,CFD-BM-019-002-N.jpg,1,1,0,0,24
98191,5038031262,3,agg,CFD-BM-213-134-N.jpg,1,1,0,0,24
98194,5038031262,2,agg,CFD-BM-253-004-N.jpg,1,1,0,0,24
98196,5038031262,1,agg,bm13.jpg,1,1,0,0,24
98198,5038031262,2,agg,mb041.jpg,1,1,0,0,24
98203,5038031262,4,agg,CFD-BM-044-001-N.jpg,1,1,0,0,24
98204,5038031262,3,agg,mb039.jpg,1,1,0,0,24
98206,5038031262,4,agg,mb006.jpg,1,1,0,0,24
98207,5038031262,4,agg,mb030.jpg,1,1,0,0,24
98209,5038031262,4,agg,mb014.jpg,1,1,0,0,24
98210,5038031262,5,agg,114_03.jpg,1,1,0,0,24
98215,5038031262,2,agg,CFD-BM-022-022-N.jpg,1,1,0,0,24
98219,5038031262,4,agg,CFD-BM-217-082-N.jpg,1,1,0,0,24
98223,5038031262,2,agg,CFD-BM-028-002-N.jpg,1,1,0,0,24
98226,5038031262,3,agg,CFD-BM-017-021-N.jpg,1,1,0,0,24
98228,5038031262,1,agg,mb025.jpg,1,1,0,0,24
98229,5038031262,4,agg,mb021.jpg,1,1,0,0,24
98231,5038031262,3,agg,CFD-BM-251-013-N.jpg,1,1,0,0,24
98234,5038031262,3,agg,CFD-BM-222-173-N.jpg,1,1,0,0,24
98238,5038031262,3,agg,mb026.jpg,1,1,0,0,24
98247,5038031262,3,agg,CFD-BM-211-174-N.jpg,1,1,0,0,24
98251,5038031262,3,agg,CFD-BM-025-035-N.jpg,1,1,0,0,24
98255,5038031262,3,agg,CFD-BM-235-226-N.jpg,1,1,0,0,24
101154,5133080770,5,agg,CFD-BM-203-001-N.jpg,1,1,0,0,27
101155,5133080770,4,agg,bm08.jpg,1,1,0,0,27
101156,5133080770,4,agg,CFD-BM-034-031-N.jpg,1,1,0,0,27
101159,5133080770,2,agg,CFD-BM-212-117-N.jpg,1,1,0,0,27
101160,5133080770,3,agg,bm02.jpg,1,1,0,0,27
101162,5133080770,4,agg,mb040.jpg,1,1,0,0,27
101163,5133080770,3,agg,mb007.jpg,1,1,0,0,27
101170,5133080770,3,agg,mb046.jpg,1,1,0,0,27
101172,5133080770,3,agg,CFD-BM-221-198-N.jpg,1,1,0,0,27
101178,5133080770,4,agg,bm14.jpg,1,1,0,0,27
101183,5133080770,4,agg,40M_NE_C.jpg,1,1,0,0,27
101188,5133080770,5,agg,mb008.jpg,1,1,0,0,27
101189,5133080770,4,agg,CFD-BM-230-232-N.jpg,1,1,0,0,27
101192,5133080770,4,agg,CFD-BM-200-046-N.jpg,1,1,0,0,27
101193,5133080770,4,agg,CFD-BM-029-024-N.jpg,1,1,0,0,27
101195,5133080770,3,agg,bm01.jpg,1,1,0,0,27
101197,5133080770,1,agg,CFD-BM-219-141-N.jpg,1,1,0,0,27
101198,5133080770,3,agg,CFD-BM-216-088-N.jpg,1,1,0,0,27
101199,5133080770,3,agg,CFD-BM-020-001-N.jpg,1,1,0,0,27
101200,5133080770,5,agg,CFD-BM-225-154-N.jpg,1,1,0,0,27
101208,5133080770,4,agg,bm07.jpg,1,1,0,0,27
101210,5133080770,2,agg,CFD-BM-012-018-N.jpg,1,1,0,0,27
101211,5133080770,5,agg,mb027.jpg,1,1,0,0,27
101217,5133080770,3,agg,38M_NE_C.jpg,1,1,0,0,27
101218,5133080770,4,agg,CFD-BM-228-145-N.jpg,1,1,0,0,27
101220,5133080770,3,agg,mb038.jpg,1,1,0,0,27
101226,5133080770,4,agg,CFD-BM-036-003-N.jpg,1,1,0,0,27
101235,5133080770,3,agg,CFD-BM-206-114-N.jpg,1,1,0,0,27
101240,5133080770,4,agg,42M_NE_C.jpg,1,1,0,0,27
101242,5133080770,4,agg,043_03.jpg,1,1,0,0,27
101243,5133080770,3,agg,mb048.jpg,1,1,0,0,27
101245,5133080770,4,agg,mb009.jpg,1,1,0,0,27
101249,5133080770,4,agg,mb002.jpg,1,1,0,0,27
105402,5288404099,6,agg,40M_NE_C.jpg,1,1,0,0,36
105406,5288404099,2,agg,mb007.jpg,1,1,0,0,36
105407,5288404099,5,agg,043_03.jpg,1,1,0,0,36
105408,5288404099,4,agg,CFD-BM-029-024-N.jpg,1,1,0,0,36
105411,5288404099,4,agg,CFD-BM-228-145-N.jpg,1,1,0,0,36
105414,5288404099,4,agg,mb027.jpg,1,1,0,0,36
105421,5288404099,5,agg,bm08.jpg,1,1,0,0,36
105425,5288404099,6,agg,CFD-BM-034-031-N.jpg,1,1,0,0,36
105427,5288404099,5,agg,bm01.jpg,1,1,0,0,36
105432,5288404099,5,agg,CFD-BM-216-088-N.jpg,1,1,0,0,36
105435,5288404099,6,agg,CFD-BM-230-232-N.jpg,1,1,0,0,36
105436,5288404099,6,agg,CFD-BM-219-141-N.jpg,1,1,0,0,36
105447,5288404099,4,agg,CFD-BM-206-114-N.jpg,1,1,0,0,36
105451,5288404099,4,agg,CFD-BM-036-003-N.jpg,1,1,0,0,36
105458,5288404099,5,agg,mb009.jpg,1,1,0,0,36
105461,5288404099,5,agg,mb038.jpg,1,1,0,0,36
105463,5288404099,6,agg,bm02.jpg,1,1,0,0,36
105466,5288404099,4,agg,CFD-BM-012-018-N.jpg,1,1,0,0,36
105467,5288404099,4,agg,CFD-BM-020-001-N.jpg,1,1,0,0,36
105469,5288404099,5,agg,bm14.jpg,1,1,0,0,36
105470,5288404099,4,agg,CFD-BM-200-046-N.jpg,1,1,0,0,36
105473,5288404099,5,agg,mb040.jpg,1,1,0,0,36
105476,5288404099,6,agg,38M_NE_C.jpg,1,1,0,0,36
105477,5288404099,5,agg,mb002.jpg,1,1,0,0,36
105484,5288404099,4,agg,mb008.jpg,1,1,0,0,36
105486,5288404099,5,agg,CFD-BM-221-198-N.jpg,1,1,0,0,36
105488,5288404099,6,agg,CFD-BM-212-117-N.jpg,1,1,0,0,36
105489,5288404099,6,agg,mb046.jpg,1,1,0,0,36
105490,5288404099,6,agg,bm07.jpg,1,1,0,0,36
105492,5288404099,6,agg,CFD-BM-203-001-N.jpg,1,1,0,0,36
107978,5366839674,5,agg,bm14.jpg,1,1,1,0,19
107979,5366839674,6,agg,CFD-BM-020-001-N.jpg,1,1,1,0,19
107985,5366839674,6,agg,mb009.jpg,1,1,1,0,19
107990,5366839674,6,agg,mb040.jpg,1,1,1,0,19
107993,5366839674,6,agg,CFD-BM-203-001-N.jpg,1,1,1,0,19
107998,5366839674,3,agg,CFD-BM-029-024-N.jpg,1,1,1,0,19
108001,5366839674,4,agg,043_03.jpg,1,1,1,0,19
108002,5366839674,5,agg,mb027.jpg,1,1,1,0,19
108003,5366839674,7,agg,CFD-BM-225-154-N.jpg,1,1,1,0,19
108004,5366839674,5,agg,mb048.jpg,1,1,1,0,19
108006,5366839674,7,agg,40M_NE_C.jpg,1,1,1,0,19
108007,5366839674,6,agg,bm07.jpg,1,1,1,0,19
108008,5366839674,5,agg,CFD-BM-200-046-N.jpg,1,1,1,0,19
108009,5366839674,5,agg,CFD-BM-206-114-N.jpg,1,1,1,0,19
108010,5366839674,5,agg,mb008.jpg,1,1,1,0,19
108015,5366839674,5,agg,CFD-BM-230-232-N.jpg,1,1,1,0,19
108018,5366839674,4,agg,CFD-BM-219-141-N.jpg,1,1,1,0,19
108021,5366839674,6,agg,CFD-BM-036-003-N.jpg,1,1,1,0,19
108026,5366839674,7,agg,mb002.jpg,1,1,1,0,19
108030,5366839674,5,agg,38M_NE_C.jpg,1,1,1,0,19
108032,5366839674,3,agg,bm02.jpg,1,1,1,0,19
108037,5366839674,2,agg,mb046.jpg,1,1,1,0,19
108040,5366839674,2,agg,42M_NE_C.jpg,1,1,1,0,19
108046,5366839674,6,agg,CFD-BM-012-018-N.jpg,1,1,1,0,19
108048,5366839674,5,agg,mb038.jpg,1,1,1,0,19
108051,5366839674,5,agg,bm08.jpg,1,1,1,0,19
